mean_temp,mean_gas,dT_dt,dG_dt,max_temp,presence,temp_std,gas_std,time_norm,label,class_name,source
31.952103074035513,298.6236979378297,0.18356343748112103,0.48982494652450814,36.710565028867784,0.8333333333333334,3.139158157228744,7.545512093860946,0.032502708559046585,0,Normal Cooking,synthetic
31.9195306127102,299.64749226757857,0.18182005763059203,0.4139103959425283,36.710565028867784,0.8333333333333334,3.1405130787256943,6.729752839071006,0.03358613217768147,0,Normal Cooking,synthetic
32.02504064241995,299.79003425128326,0.2152040045522703,0.3753810462833381,36.710565028867784,0.8333333333333334,3.2234432716437693,6.66833420930208,0.03466955579631636,0,Normal Cooking,synthetic
32.05482831241863,299.6964453717882,0.23640141273639514,0.49224438997255426,36.710565028867784,0.8333333333333334,3.23808500484127,6.544305736288889,0.035752979414951244,0,Normal Cooking,synthetic
32.51045964167887,300.4162424780449,0.2566842833495888,0.46926395033401674,40.63663897272428,0.8,3.4452693568863744,6.352126128536335,0.03683640303358613,0,Normal Cooking,synthetic
32.96467167121702,301.0076849507635,0.24104249947731055,0.4293059226781812,40.63663897272428,0.8,3.287151060746409,6.067002057278542,0.03791982665222102,0,Normal Cooking,synthetic
33.29604914378457,300.611564132844,0.22942593585988708,0.3663295773368116,40.63663897272428,0.8,3.1982156822769476,6.367597071898375,0.0390032502708559,0,Normal Cooking,synthetic
33.51148307202143,301.42661522393286,0.24219512628370093,0.30205163164919796,40.63663897272428,0.8333333333333334,3.2620181777897823,5.718089946840868,0.04008667388949079,0,Normal Cooking,synthetic
33.854882097365454,302.5428783614489,0.2593608362512213,0.3876863026932675,40.63663897272428,0.8,3.3946993025961327,6.8570580297022445,0.041170097508125676,0,Normal Cooking,synthetic
34.18608587207377,302.64187292436606,0.2588987079615465,0.39808861497943887,40.63663897272428,0.8,3.3913198123633217,6.868299574690396,0.04225352112676056,0,Normal Cooking,synthetic
34.4102877791286,302.9673108685863,0.26582584828010447,0.3248548234128027,40.63663897272428,0.8333333333333334,3.4254566022446724,6.603222928026913,0.04333694474539545,0,Normal Cooking,synthetic
34.686139707464086,303.47649624241325,0.2054927761465246,0.3306371395089287,40.63663897272428,0.8333333333333334,3.03974959868006,6.636542996385388,0.044420368364030335,0,Normal Cooking,synthetic
35.19268491709992,303.70415951066366,0.25086631830422623,0.38504122799663015,45.93682499013404,0.8333333333333334,3.5614336384711565,6.774917750752927,0.04550379198266522,0,Normal Cooking,synthetic
35.20835939213542,304.2485949318023,0.23497969518322814,0.46848083147882946,45.93682499013404,0.8333333333333334,3.556191627573036,7.259893982197289,0.04658721560130011,0,Normal Cooking,synthetic
35.35273478719081,304.17663306145806,0.22528315030218196,0.4140190732760417,45.93682499013404,0.8333333333333334,3.5265763625773348,7.300224855107138,0.047670639219934995,0,Normal Cooking,synthetic
35.3547771615705,304.7924226139597,0.19474209555392838,0.4340889546818555,45.93682499013404,0.8333333333333334,3.5252510260932937,7.425971089675062,0.04875406283856988,0,Normal Cooking,synthetic
35.47868375932842,305.17707522982437,0.22549543045875242,0.48206702810977736,45.93682499013404,0.8666666666666667,3.6053211883899987,7.609875460654918,0.04983748645720477,0,Normal Cooking,synthetic
35.723301557054285,305.49349028603945,0.21765341206995306,0.4640752812743632,45.93682499013404,0.8666666666666667,3.5652371586566454,7.553623262955252,0.050920910075839654,0,Normal Cooking,synthetic
36.08151463228722,305.7783565831674,0.2092937574584733,0.5029213634612465,45.93682499013404,0.8333333333333334,3.501747342274186,7.662589054227649,0.05200433369447454,0,Normal Cooking,synthetic
36.02467375598393,306.49720260505563,0.18927292284796046,0.5250409934361305,45.93682499013404,0.8,3.5260097914920903,7.81650255002818,0.05308775731310943,0,Normal Cooking,synthetic
36.240490864299886,307.08536535575155,0.22521484976707712,0.5508350426834703,45.93682499013404,0.8,3.687137730836343,7.960580911066684,0.05417118093174431,0,Normal Cooking,synthetic
36.33087611865053,307.3463363864552,0.21373675031602304,0.4241873552461449,45.93682499013404,0.8,3.665997806040653,7.643209428999605,0.0552546045503792,0,Normal Cooking,synthetic
36.55163788518858,307.8709729598629,0.20197402684569438,0.4519747265462625,45.93682499013404,0.8,3.6125418703832883,7.784790385945287,0.056338028169014086,0,Normal Cooking,synthetic
36.859112958187666,308.36126664334193,0.21331732455879704,0.388115317347525,45.93682499013404,0.8,3.68416132413448,7.477412648758003,0.05742145178764897,0,Normal Cooking,synthetic
37.22367271753856,308.96362248352415,0.18592072483632144,0.3118619131356131,45.93682499013404,0.8,3.4751337540114684,7.002114159041095,0.05850487540628386,0,Normal Cooking,synthetic
37.36642868775341,309.1944597183613,0.20498624732212795,0.30702034704627307,45.93682499013404,0.8,3.5333211802439233,6.990146415200942,0.059588299024918745,0,Normal Cooking,synthetic
37.55624051304384,309.37229553333714,0.23296944386707405,0.2886596264087666,45.93682499013404,0.8,3.6442014966070784,6.955063770173675,0.06067172264355363,0,Normal Cooking,synthetic
37.9376043441955,309.75017442517253,0.20737498494130074,0.3721975070887752,45.93682499013404,0.8,3.437689807297524,7.287162075426307,0.06175514626218852,0,Normal Cooking,synthetic
38.03712753743351,310.1057890855044,0.20833490488260376,0.32136370414411813,45.93682499013404,0.8,3.439771130974564,7.09888421885171,0.0628385698808234,0,Normal Cooking,synthetic
38.19664039722764,309.95541112682446,0.20491791225792416,0.2620243040644939,45.93682499013404,0.8333333333333334,3.427879539313612,7.192438432664961,0.06392199349945829,0,Normal Cooking,synthetic
38.52727370635334,309.9544768093966,0.18109326320551944,0.2533657904171833,45.93682499013404,0.8,3.251167117086942,7.192522695786642,0.06500541711809317,0,Normal Cooking,synthetic
38.769106479435216,310.1282111075576,0.13165063654956746,0.2716516477934724,45.93682499013404,0.8,2.9628623498649196,7.225537027718929,0.06608884073672806,0,Normal Cooking,synthetic
