mean_temp,mean_gas,dT_dt,dG_dt,max_temp,presence,time_norm,label,class_name,source
31.952103074035513,298.6236979378297,0.183563437481121,0.4898249465245081,36.710565028867784,0.8333333333333334,0.0325027085590465,0,Normal Cooking,synthetic
31.9195306127102,299.64749226757857,0.181820057630592,0.4139103959425283,36.710565028867784,0.8333333333333334,0.0335861321776814,0,Normal Cooking,synthetic
32.02504064241995,299.79003425128326,0.2152040045522703,0.3753810462833381,36.710565028867784,0.8333333333333334,0.0346695557963163,0,Normal Cooking,synthetic
32.05482831241863,299.6964453717882,0.2364014127363951,0.4922443899725542,36.710565028867784,0.8333333333333334,0.0357529794149512,0,Normal Cooking,synthetic
32.51045964167887,300.4162424780449,0.2566842833495888,0.4692639503340167,40.63663897272428,0.8,0.0368364030335861,0,Normal Cooking,synthetic
32.96467167121702,301.0076849507635,0.2410424994773105,0.4293059226781812,40.63663897272428,0.8,0.037919826652221,0,Normal Cooking,synthetic
33.29604914378457,300.611564132844,0.229425935859887,0.3663295773368116,40.63663897272428,0.8,0.0390032502708559,0,Normal Cooking,synthetic
33.51148307202143,301.42661522393286,0.2421951262837009,0.3020516316491979,40.63663897272428,0.8333333333333334,0.0400866738894907,0,Normal Cooking,synthetic
33.854882097365454,302.5428783614489,0.2593608362512213,0.3876863026932675,40.63663897272428,0.8,0.0411700975081256,0,Normal Cooking,synthetic
34.18608587207377,302.64187292436606,0.2588987079615465,0.3980886149794388,40.63663897272428,0.8,0.0422535211267605,0,Normal Cooking,synthetic
34.4102877791286,302.9673108685863,0.2658258482801044,0.3248548234128027,40.63663897272428,0.8333333333333334,0.0433369447453954,0,Normal Cooking,synthetic
34.686139707464086,303.47649624241325,0.2054927761465246,0.3306371395089287,40.63663897272428,0.8333333333333334,0.0444203683640303,0,Normal Cooking,synthetic
35.19268491709992,303.70415951066366,0.2508663183042262,0.3850412279966301,45.93682499013404,0.8333333333333334,0.0455037919826652,0,Normal Cooking,synthetic
35.20835939213542,304.2485949318023,0.2349796951832281,0.4684808314788294,45.93682499013404,0.8333333333333334,0.0465872156013001,0,Normal Cooking,synthetic
35.35273478719081,304.17663306145806,0.2252831503021819,0.4140190732760417,45.93682499013404,0.8333333333333334,0.0476706392199349,0,Normal Cooking,synthetic
35.3547771615705,304.7924226139597,0.1947420955539283,0.4340889546818555,45.93682499013404,0.8333333333333334,0.0487540628385698,0,Normal Cooking,synthetic
35.47868375932842,305.17707522982437,0.2254954304587524,0.4820670281097773,45.93682499013404,0.8666666666666667,0.0498374864572047,0,Normal Cooking,synthetic
35.723301557054285,305.49349028603945,0.217653412069953,0.4640752812743632,45.93682499013404,0.8666666666666667,0.0509209100758396,0,Normal Cooking,synthetic
36.08151463228722,305.7783565831674,0.2092937574584733,0.5029213634612465,45.93682499013404,0.8333333333333334,0.0520043336944745,0,Normal Cooking,synthetic
36.02467375598393,306.49720260505563,0.1892729228479604,0.5250409934361305,45.93682499013404,0.8,0.0530877573131094,0,Normal Cooking,synthetic
36.240490864299886,307.08536535575155,0.2252148497670771,0.5508350426834703,45.93682499013404,0.8,0.0541711809317443,0,Normal Cooking,synthetic
36.33087611865053,307.3463363864552,0.213736750316023,0.4241873552461449,45.93682499013404,0.8,0.0552546045503792,0,Normal Cooking,synthetic
36.55163788518858,307.8709729598629,0.2019740268456943,0.4519747265462625,45.93682499013404,0.8,0.056338028169014,0,Normal Cooking,synthetic
36.859112958187666,308.36126664334193,0.213317324558797,0.388115317347525,45.93682499013404,0.8,0.0574214517876489,0,Normal Cooking,synthetic
37.22367271753856,308.96362248352415,0.1859207248363214,0.3118619131356131,45.93682499013404,0.8,0.0585048754062838,0,Normal Cooking,synthetic
37.36642868775341,309.1944597183613,0.2049862473221279,0.307020347046273,45.93682499013404,0.8,0.0595882990249187,0,Normal Cooking,synthetic
37.55624051304384,309.37229553333714,0.232969443867074,0.2886596264087666,45.93682499013404,0.8,0.0606717226435536,0,Normal Cooking,synthetic
37.9376043441955,309.75017442517253,0.2073749849413007,0.3721975070887752,45.93682499013404,0.8,0.0617551462621885,0,Normal Cooking,synthetic
38.03712753743351,310.1057890855044,0.2083349048826037,0.3213637041441181,45.93682499013404,0.8,0.0628385698808234,0,Normal Cooking,synthetic
38.19664039722764,309.95541112682446,0.2049179122579241,0.2620243040644939,45.93682499013404,0.8333333333333334,0.0639219934994582,0,Normal Cooking,synthetic
38.52727370635334,309.9544768093966,0.1810932632055194,0.2533657904171833,45.93682499013404,0.8,0.0650054171180931,0,Normal Cooking,synthetic
38.769106479435216,310.1282111075576,0.1316506365495674,0.2716516477934724,45.93682499013404,0.8,0.066088840736728,0,Normal Cooking,synthetic
39.0398657022735,310.91456742265274,0.147839989365767,0.274913379019584,45.93682499013404,0.8,0.0671722643553629,0,Normal Cooking,synthetic
39.315901761210704,311.2675592292951,0.1349916580132763,0.2922424009215193,45.93682499013404,0.8,0.0682556879739978,0,Normal Cooking,synthetic
39.359443710137576,311.16915327451443,0.1610485497278911,0.2446860539880476,45.93682499013404,0.8333333333333334,0.0693391115926327,0,Normal Cooking,synthetic
39.59133468579064,312.04888241663144,0.1928424259626455,0.3538339674850396,45.93682499013404,0.8333333333333334,0.0704225352112676,0,Normal Cooking,synthetic
39.74298801176226,312.8881382957126,0.190685186529587,0.2239584911499859,45.93682499013404,0.8333333333333334,0.0715059588299024,0,Normal Cooking,synthetic
39.88320430435133,313.39094241881304,0.1891107497529784,0.2617589997533182,45.93682499013404,0.8333333333333334,0.0725893824485373,0,Normal Cooking,synthetic
39.91686236631549,312.9591319311115,0.1987882135667675,0.3350666322872286,45.93682499013404,0.8666666666666667,0.0736728060671722,0,Normal Cooking,synthetic
40.07475168254826,313.38910275899565,0.2164939160811507,0.3101328710678282,45.93682499013404,0.8666666666666667,0.0747562296858071,0,Normal Cooking,synthetic
40.261597871346865,313.99184356862395,0.2273685556627398,0.2774347863807698,45.93682499013404,0.8666666666666667,0.075839653304442,0,Normal Cooking,synthetic
40.4958092244209,314.3947858848292,0.1913352755187727,0.3193973584847691,45.93682499013404,0.8666666666666667,0.0769230769230769,0,Normal Cooking,synthetic
40.3906314996458,314.76394800757504,0.2436058707108649,0.3466157979661793,45.33564506068042,0.8666666666666667,0.0780065005417118,0,Normal Cooking,synthetic
40.6356368056062,314.8417468998637,0.2089995775155188,0.4101271852382371,45.33564506068042,0.8666666666666667,0.0790899241603467,0,Normal Cooking,synthetic
40.80021871785127,315.2491410554711,0.1885841752921967,0.278228109543695,45.33564506068042,0.8333333333333334,0.0801733477789815,0,Normal Cooking,synthetic
40.994250832650195,315.0502718021395,0.1233063713133657,0.2394142431824834,45.33564506068042,0.8,0.0812567713976164,0,Normal Cooking,synthetic
41.121335763808354,315.12273584225505,0.1290160145068848,0.2440774548448734,45.33564506068042,0.7666666666666667,0.0823401950162513,0,Normal Cooking,synthetic
41.14440291933809,315.54321492566953,0.1009301378148869,0.2401776252741294,45.33564506068042,0.8,0.0834236186348862,0,Normal Cooking,synthetic
41.226284318076,315.51971396399216,0.1101697924651611,0.1992676098618558,45.33564506068042,0.8333333333333334,0.0845070422535211,0,Normal Cooking,synthetic
41.53175433966067,315.6478613523388,0.0688387737988717,0.2648874812979829,45.33564506068042,0.8666666666666667,0.085590465872156,0,Normal Cooking,synthetic
41.72332782834109,315.91359761123533,0.113001837729154,0.3416587004118765,47.80969295365073,0.8666666666666667,0.0866738894907909,0,Normal Cooking,synthetic
41.9001901294716,316.077358478322,0.081269738430972,0.18285997350644,47.80969295365073,0.8666666666666667,0.0877573131094257,0,Normal Cooking,synthetic
42.037741949778685,315.73105353356283,0.0674646758946338,0.1356229590038002,47.80969295365073,0.8666666666666667,0.0888407367280606,0,Normal Cooking,synthetic
42.107759359214114,315.7986871468805,0.0827458424003013,0.0813763495380761,47.80969295365073,0.8666666666666667,0.0899241603466955,0,Normal Cooking,synthetic
